1599512810.7970147,0,259.0
1599512810.8183234,0,271.0
1599512810.8394144,0,263.0
1599512810.8607097,0,265.0
1599512810.8819728,0,268.0
1599512810.9030557,0,260.0
1599512810.9243743,0,272.0
1599512810.9456909,0,257.0
1599512810.9668455,0,274.0
1599512810.987961,0,255.0
1599512811.0090668,0,271.0
1599512811.0305734,0,259.0
1599512811.0516915,0,268.0
1599512811.0729709,0,265.0
1599512811.0940819,0,265.0
1599512811.1153595,0,271.0
1599512811.1366208,0,260.0
1599512811.157954,0,274.0
1599512811.179034,0,256.0
1599512811.2001545,0,272.0
1599512811.2215652,0,257.0
1599512811.242687,0,272.0
1599512811.2640088,0,261.0
1599512811.2850618,0,268.0
1599512811.3063364,0,268.0
1599512811.3276985,0,264.0
1599512811.3489032,0,271.0
1599512811.3699884,0,259.0
1599512811.3911307,0,272.0
1599512811.4126158,0,257.0
1599512811.433642,0,274.0
1599512811.4549537,0,258.0
1599512811.4762604,0,271.0
1599512811.497364,0,262.0
1599512811.518601,0,266.0
1599512811.539711,0,267.0
1599512811.5612397,0,264.0
1599512811.5822775,0,272.0
1599512811.6035523,0,261.0
1599512811.624636,0,272.0
1599512811.6460135,0,256.0
1599512811.6672068,0,271.0
1599512811.6883075,0,258.0
1599512811.7095766,0,270.0
1599512811.7307975,0,262.0
1599512811.7521708,0,268.0
1599512811.7733061,0,269.0
1599512811.794606,0,264.0
1599512811.8157108,0,272.0
1599512811.8369846,0,258.0
1599512811.8582377,0,272.0
1599512811.8793812,0,256.0
1599512811.9005919,0,272.0
1599512811.9217343,0,259.0
1599512811.9431787,0,272.0
1599512811.96425,0,264.0
1599512811.9854267,0,265.0
1599512812.0066996,0,269.0
1599512812.0277739,0,260.0
1599512812.0492558,0,272.0
1599512812.070323,0,257.0
1599512812.0916312,0,274.0
1599512812.1128023,0,258.0
1599512812.134177,0,275.0
1599512812.1552832,0,261.0
1599512812.1763773,0,272.0
1599512812.1977384,0,269.0
1599512812.2189672,0,275.0
1599512812.2402108,0,287.0
1599512812.2612906,0,287.0
1599512812.282622,0,308.0
1599512812.3038168,0,303.0
1599512812.3251116,0,333.0
1599512812.3461952,0,325.0
1599512812.3675075,0,351.0
1599512812.3887415,0,359.0
1599512812.4098516,0,389.0
1599512812.4311507,0,424.0
1599512812.4524097,0,479.0
1599512812.4736793,0,548.0
1599512812.494791,0,626.0
1599512812.5160954,0,747.0
1599512812.5373135,0,845.0
1599512812.5584471,0,986.0
1599512812.579728,0,982.0
1599512812.601042,0,983.0
1599512812.6222677,0,985.0
1599512812.6433995,0,980.0
1599512812.6644993,0,987.0
1599512812.6859257,0,978.0
1599512812.7070613,0,988.0
1599512812.7283945,0,977.0
1599512812.7494977,0,987.0
1599512812.770753,0,979.0
1599512812.7920449,0,985.0
1599512812.813299,0,982.0
1599512812.8344057,0,982.0
1599512812.8557003,0,984.0
1599512812.8767898,0,980.0
1599512812.8981411,0,987.0
1599512812.9193594,0,977.0
1599512812.9404526,0,989.0
1599512812.9617841,0,978.0
1599512812.9830866,0,987.0
1599512813.0041318,0,977.0
1599512813.0254395,0,984.0
1599512813.0465527,0,980.0
1599512813.0678535,0,981.0
1599512813.0890923,0,984.0
1599512813.1103697,0,978.0
1599512813.1315618,0,987.0
1599512813.1527762,0,977.0
1599512813.1738813,0,988.0
1599512813.1951392,0,975.0
1599512813.2165017,0,986.0
1599512813.2375379,0,977.0
1599512813.2588186,0,982.0
1599512813.280164,0,981.0
1599512813.3013988,0,981.0
1599512813.3225393,0,985.0
1599512813.3437932,0,978.0
1599512813.3649719,0,987.0
1599512813.3861907,0,976.0
1599512813.407486,0,987.0
1599512813.428821,0,975.0
1599512813.4498775,0,984.0
1599512813.4709673,0,976.0
1599512813.492424,0,982.0
1599512813.513549,0,981.0
1599512813.5348306,0,978.0
1599512813.5559397,0,984.0
1599512813.577239,0,975.0
1599512813.5985086,0,987.0
1599512813.6196787,0,974.0
1599512813.640906,0,987.0
1599512813.6620097,0,975.0
1599512813.6835642,0,841.0
1599512813.7046676,0,765.0
1599512813.7256894,0,776.0
1599512813.7469945,0,773.0
1599512813.7682564,0,783.0
1599512813.789547,0,784.0
1599512813.8106115,0,771.0
1599512813.8319738,0,760.0
1599512813.853048,0,735.0
1599512813.8744614,0,725.0
1599512813.8955903,0,693.0
1599512813.9167602,0,695.0
1599512813.9379454,0,664.0
1599512813.9592578,0,663.0
1599512813.9806643,0,634.0
1599512814.001831,0,594.0
1599512814.0226963,0,582.0
1599512814.0439901,0,583.0
1599512814.0652804,0,600.0
1599512814.0865443,0,626.0
1599512814.1076767,0,700.0
1599512814.1289606,0,813.0
1599512814.1501744,0,978.0
1599512814.1713607,0,983.0
1599512814.1926265,0,984.0
1599512814.2139668,0,986.0
1599512814.2350998,0,982.0
1599512814.256142,0,987.0
1599512814.2776036,0,980.0
1599512814.2987788,0,989.0
1599512814.319962,0,981.0
1599512814.3411474,0,989.0
1599512814.3623984,0,982.0
1599512814.383675,0,987.0
1599512814.40492,0,983.0
1599512814.4260554,0,984.0
1599512814.4471743,0,986.0
1599512814.4685187,0,982.0
1599512814.489726,0,989.0
1599512814.5109963,0,982.0
1599512814.5322394,0,990.0
1599512814.553279,0,980.0
1599512814.5746775,0,989.0
1599512814.5957668,0,981.0
1599512814.6170647,0,988.0
1599512814.6382058,0,985.0
1599512814.6596043,0,986.0
1599512814.680721,0,987.0
1599512814.701847,0,982.0
1599512814.7231226,0,989.0
1599512814.744395,0,981.0
1599512814.7656639,0,990.0
1599512814.786801,0,981.0
1599512814.808055,0,990.0
1599512814.8293018,0,982.0
1599512814.8506846,0,988.0
1599512814.8716695,0,985.0
1599512814.8929656,0,984.0
1599512814.914353,0,988.0
1599512814.9353962,0,982.0
1599512814.9567635,0,990.0
1599512814.9778442,0,981.0
1599512814.9991481,0,991.0
1599512815.020485,0,981.0
1599512815.0415235,0,988.0
1599512815.0627985,0,983.0
1599512815.0839334,0,986.0
1599512815.105219,0,986.0
1599512815.1265113,0,984.0
1599512815.1477864,0,990.0
1599512815.168994,0,982.0
1599512815.1901636,0,991.0
1599512815.211348,0,981.0
1599512815.2325978,0,990.0
1599512815.253844,0,981.0
1599512815.2749686,0,988.0
1599512815.2961907,0,985.0
1599512815.3175676,0,986.0
1599512815.3387978,0,987.0
1599512815.3598516,0,984.0
1599512815.381153,0,989.0
1599512815.4024694,0,982.0
1599512815.4235744,0,990.0
1599512815.444847,0,981.0
1599512815.4659166,0,989.0
1599512815.48728,0,982.0
1599512815.5085094,0,988.0
1599512815.529783,0,985.0
1599512815.5509517,0,985.0
1599512815.5721858,0,987.0
1599512815.593433,0,983.0
1599512815.6145542,0,990.0
1599512815.6358716,0,982.0
1599512815.6570895,0,990.0
1599512815.6782246,0,981.0
1599512815.699479,0,989.0
1599512815.7206457,0,982.0
1599512815.7420416,0,988.0
1599512815.7631705,0,985.0
1599512815.784532,0,986.0
1599512815.805581,0,988.0
1599512815.826832,0,984.0
1599512815.848114,0,991.0
1599512815.8694472,0,981.0
1599512815.8904934,0,990.0
1599512815.9117923,0,981.0
1599512815.932887,0,989.0
1599512815.954051,0,982.0
1599512815.9754581,0,987.0
1599512815.9965827,0,985.0
1599512816.0178862,0,985.0
1599512816.0390053,0,987.0
1599512816.0602138,0,838.0
1599512816.0814946,0,755.0
1599512816.1028082,0,701.0
1599512816.1238856,0,701.0
1599512816.1451797,0,693.0
1599512816.166469,0,713.0
1599512816.187595,0,702.0
1599512816.2088318,0,709.0
1599512816.2299588,0,686.0
1599512816.2512615,0,675.0
1599512816.2725415,0,659.0
1599512816.2936032,0,653.0
1599512816.3148959,0,653.0
